date,store,product,price,unit,promo_text,valid_from,valid_to,url,id
2025-10-30,Whole Foods Market — Sunnyvale,Seedless Red Grapes*,,,"Organic Seedless Red Grapes * Sale $3.88/lb Prime $3.49/lb $4.99/lb Valid 10/29 – 11/04 See all deals & sales *Disclaimer: No-Antibiotics-Ever New York Strip Steaks: Excludes branded prepacked cuts, dry-aged, prime, Wagyu, organic, grass-fed, bone-in, marinated and cooked. Must be current Prime member to get Prime price. Wellshire Select Organic Turkey Bacon: In store only. Must purchase in multiples of 2 to receive discount. Discount applied on lower-priced item. Must be current Prime member to get Prime price. Select Frozen Seafood Appetizers and Cakes: Must be current Prime member to get Prime price. No-Antibiotics-Ever Air-Chilled Bone-In Chicken Split Breasts: Excludes single-serve prepackage options, kosher, pasture-raised, heritage-breed, heirloom-breed, organic, boneless, marinated and cooked. Must be current Prime member to get Prime price. Sustainable Wild Caught Halibut Fillets: Includes previously frozen. Excludes cooked. Must be current Prime member to get Prime price. Medium Hass Avocados: Excludes organic. Must be current Prime member to get Prime price. Organic Seedless Red Grapes: Must be current Prime member to get Prime price. Excludes Hawaii stores. Select sales may be in-store only. Offer varies based on location and location type. While supplies last. Some quantity limits apply. Quantities limited. No rain checks except where required by law. Explore Deals and Sales by Category Produce Dairy & Eggs Meat Prepared Foods Pantry Essentials Bread, Rolls & Bakery Body Care Supplements Frozen Foods Snacks, Chips, Salsas & Dips Show all categories Hide all categories Body Care Supplements Frozen Foods Snacks, Chips, Salsas & Dips Seafood Beverages Wine, Beer & Spirits Beauty Floral Eateries and Bars Coffee Bar Open: 8 am – 6 pm today Floodcraft Taproom Closed: Opens 11 am today Market Sandwich Sandwiches made to order, whether you choose our signature combinations or invent your own. Open: 8 am – 10 pm today Menu Menu Pizza Open: 9:30 am – 10 pm today Kikka Asian Express High quality Asian dishes inspired by Chinese cuisine and prepared with the best ingredients. Closed (408) 419-1290 (408) 419-1290 Kikka Sushi Highest quality fresh tuna, all-natural seafood and responsible ingredients rolled fresh daily. (408) 419-1290 (408) 419-1290 Kikka Ramen Bar High quality Asian flavors and natural ingredients combined to create delicious noodle bowls. (408) 419-1290 (408) 419-1290 Show all eateries & bars Hide all eateries & bars Pizza Open: 9:30 am – 10 pm today Kikka Asian Express High quality Asian dishes inspired by Chinese cuisine and prepared with the best ingredients. Closed (408) 419-1290 (408) 419-1290 Kikka Sushi Highest quality fresh tuna, all-natural seafood and responsible ingredients rolled fresh daily. (408) 419-1290 (408) 419-1290 Kikka Ramen Bar High quality Asian flavors and natural ingredients combined to create delicious noodle bowls. (408) 419-1290 (408) 419-1290 Store Amenities Grocery Delivery & Pickup Order what you need on Amazon.com, delivered to you or picked up at your store. Website Amazon Returns Return eligible Amazon orders for free, no box or label needed. Website Amazon Counter Assisted pickup & returns service for your Amazon packages. Open weekdays 9am – 9pm and 9am – 7pm on weekends. Website Pay With Your App Conveniently pay with the In-Store Code found in the Whole Foods Market or Amazon app. Amazon One Pay with just your palm. Sign up in-store or pre-enroll online for a more convenient way to pay. Website Beer, Wine & Spirits Tend at the best full bar — yours. Sommelier Certified Wine Expert Talk pairings, flavors, styles and more with an expert. Drink great wine tonight. Check with store for available hours. Freshly Baked Breads Some breads baked in-house, never bleached flour, always high-quality ingredients: a.k.a. the best of bread. Show all store amenities Hide all store amenities Amazon One Pay with just your palm. Sign up in-store or pre-enroll online for a more convenient way to pay. Website Beer, Wine & Spirits Tend at the best full bar — yours. Sommelier Certified Wine Expert Talk pairings, flavors, styles and more with an expert. Drink great wine tonight. Check with store for available hours. Freshly Baked Breads Some breads baked in-house, never bleached flour, always high-quality ingredients: a.k.a. the best of bread. Grind Your Own Nut Butters Make your own butters and spreads with freshly ground nuts. Café Seating Lunch meetings, people watching, you time. Self Checkout Get on your way faster. Pre-weigh produce and bulk for an even more efficient shop. Events at Sunnyvale Demos, happy hours and more: There's always something new happening at your store. See all events Careers at Whole Foods Market We're always looking to grow our family of passionate team members -- check out the latest openings in our stores. See open positions Get to know your store. Store Team Leader — Justin Breining Stop by to find expert team members ready to help you pick the best produce, local products from makers near you and, oh yeah, all the groceries you know and love, from organic fruits and vegetables to sustainable seafood. There's so much more in-store. See you soon.",,,https://www.wholefoodsmarket.com/stores/sunnyvale#legalese,ff359f086c640d46296c824fe374ea1b345ba328,https://m.media-amazon.com/images/S/assets.wholefoodsmarket.com/sales_flyer/img/sale-circle.png,https://www.wholefoodsmarket.com/stores/sunnyvale#legalese
2025-10-30,Trader Joe’s — Sunnyvale (#68),Sunnyvale (68)| Grocery Store in Sunnyvale 94087,,,"Sunnyvale (68) | Grocery Store in Sunnyvale 94087 Skip to main Content Stores About Us Careers Announcements Search Search Shopping List Products Discover Recipes Listen About Us Find A Store Products What's New Food Bakery Cheese Dairy & Eggs Dips, Sauces & Dressings Fresh Prepared Foods From the Freezer Fresh Fruits & Veggies Meat, Seafood & Plant-based For the Pantry Snacks & Sweets Beverages Flower & Plants Everything Else Discover Entertaining Guides Stories Subscribe Recipes Appetizers & Sides Beverages Breakfast Lunch Dinner Desserts Listen About Us Diversity & Inclusion Neighborhood Shares Announcements Careers Contact Us Find A Store From: Start Address To: End Address Search Again Fearless Flyer Products Discover Recipes Listen Sunnyvale (68) Home > Stores > California (CA) > Sunnyvale 316 West El Camino Real Sunnyvale, CA 94087 Get Directions View All Hours Make This My Store Get Directions Send To: Email Alcohol: Beer , Wine , Liquor Alcohol: Not at this location Check out some of the Beer, Wine, & Liquor we're offering. About this Store At Trader Joe's in Sunnyvale , we see ourselves as your neighborhood grocery store. Step inside and you'll find unconventional and interesting products in the Trader Joe's label like Mandarin Orange Chicken and Cold Brew Coffee Concentrate, as well as everyday basics like milk, eggs, meat, bakery items, and fresh produce. We are a good source for great cheese, and we offer a vibrant selection of fresh flowers. Most importantly, we offer all of our delicious, quality products at the very best prices. We’re happy to be part of your community, and proud to offer you unique products and an exceptional shopping experience, every day. Read All About It Compounds of Interest There are few fall dishes that a bit of butter wouldn’t better. On second thought, there are few dishes, period, that a bit of butter wouldn’t better! And while butter by itself is a boon to anything it touches, butter all dressed up in spices, seasonings, and/or sweet ‘n savory inclusions—a.k.a. Compound Butter —is even better. Interested in making your own? Check out these recipe videos to get started... WATCH THE VIDEO Believe-Eat-Or-Not Recipes So. Good. Spiced Chai Pancakes Serves 4 Time 25 mins Yum! Maple Marshmallow Popcorn Bars Serves 6-8 Time 25 mins Delish! Farro With Chicken Sausage & Apples Serves 4-6 Time 30 mins So. Good. Spiced Chai Pancakes Serves 4 Time 25 mins Yum! Maple Marshmallow Popcorn Bars Serves 6-8 Time 25 mins Delish! Farro With Chicken Sausage & Apples Serves 4-6 Time 30 mins See More Recipes Nearby Stores X The Fearless Flyer GET IT The Podcast Listen Recipes TRY Products What's New Food Beverages Flowers & Plants Everything else Discover Stories Entertaining Guides Subscribe Recipes Appetizers & Sides Beverages Breakfast Lunch Dinner Desserts Who We Are About Us Neighborhood Shares Locations By State FAQs Contact Us Follow us Copyright © Trader Joe's . All rights reserved. Terms of Use Privacy Policy Accessibility Transparency in Supply Chains Act Contact Us",,,https://locations.traderjoes.com/ca/sunnyvale/68/,2c2542ac6953d4bd3b3efc3e5a760260eb7aed05,https://llp-assets.meetsoci.com/live/assets/traderjoes/local/images/shrimp.jpg,
2025-10-30,Target — Sunnyvale (Store 2584),Trending items available at Sunnyvale,$5.00,,"Trending items available at Sunnyvale Skip to next section $5.00 Toddler Girls' Solid Leggings - Cat & Jack™ Black 12M: Cotton-Spandex Blend, Mid Rise, Ankle Length, Elastic Waistband Add to cart $2.29 $5 Target GiftCard with $30 beauty products purchase Basic Cotton Rounds Nail Polish and Makeup Remover Pads - 100ct - up&up™ 4.7 out of 5 stars with 14950 ratings 14950 reviews Add to cart $3.99 ( $0.20 /ounce ) Thomas' Plain Bagels - 20oz/6ct 4.7 out of 5 stars with 2936 ratings 2936 reviews Add to cart $2.19 ( $0.27 /ounce ) Shredded Mexican-Style Cheese - 8oz - Good & Gather™ 4.7 out of 5 stars with 4005 ratings 4005 reviews Add to cart $2.99 ( $0.15 /fluid ounce ) smartwater - 20 fl oz Bottle 4.8 out of 5 stars with 4476 ratings 4476 reviews Add to cart $2.89 ( $0.14 /fluid ounce ) Diet Coke - 20 fl oz Bottle 4.6 out of 5 stars with 6881 ratings 6881 reviews Add to cart $2.89 ( $0.14 /fluid ounce ) Coca-Cola - 20 fl oz Bottle 4.7 out of 5 stars with 28759 ratings 28759 reviews Add to cart $1.49 ( $0.01 /fluid ounce ) Distilled Water - 128 fl oz (1gal) - Good & Gather™ 4.6 out of 5 stars with 6215 ratings 6215 reviews Add to cart $3.19 ( $0.20 /fluid ounce ) New lower price Heavy Whipping Cream - 16 fl oz (1pt) - Good & Gather™ 4.7 out of 5 stars with 3314 ratings 3314 reviews Add to cart $1.59 ( $0.11 /ounce ) New lower price 100% Pure Pumpkin - 15oz - Good & Gather™ 4.7 out of 5 stars with 1594 ratings 1594 reviews Add to cart $2.59 ( $0.04 /fluid ounce ) 1% Low Fat Milk - 0.5gal - Good & Gather™ Add to cart $1.49 ( $0.01 /fluid ounce ) Purified Water - 128 fl oz (1gal) - Good & Gather™ Add to cart $25.49 ( $1.42 /100 count ) Make-A-Size Paper Towels - 150 sheets - 12 Rolls - up&up™ Add to cart $1.49 ( $0.33 /ounce ) Chobani Flip Almond Coco Loco Low Fat Greek Yogurt - 4.5oz Add to cart $5.29 ( $0.10 /fluid ounce ) Fairlife Lactose-Free 2% Milk - 52 fl oz Add to cart $5.29 ( $0.25 /ounce ) Chobani Strawberry Banana on the Bottom Low-Fat Greek Yogurt - 11g Protein 4ct/5.3oz Cups Add to cart $2.79 ( $0.23 /fluid ounce ) Buy 5 for $12 select Alani Nu energy drinks Alani Witch's Brew Energy Drink - 12 fl oz Can 4.8 out of 5 stars with 2972 ratings 2972 reviews Add to cart $5.49 ( $0.23 /fluid ounce ) Sale Chobani Caramel Macchiato Dairy Creamer - 24 fl oz Add to cart $5.69 ( $0.30 /ounce ) Buy 2 for $9 select cereal General Mills Family Size Apple Cinnamon Cheerios Cereal - 19oz Add to cart $0.89 ( $0.30 /ounce ) Purina Fancy Feast Classic Paté Gourmet Wet Cat Food Salmon, Fish & Shrimp Feast - 3oz Add to cart $24.99 ( $0.02 /count ) Fragrance Free personal Baby Wipes - 12pk/1200ct - up&up™ Add to cart $47.99 ( $0.29 /count ) Pampers Swaddlers Sensitive Disposable Diapers - Size 1 - 164ct Add to cart $26.99 ( $0.28 /count ) Millie Moon Luxury Disposable Diapers - Newborn - 96ct Add to cart $5.59 ( $1.40 /ounce ) Drizzilicious Birthday Cake Drizzled Mini Rice Cake - 4oz Add to cart",,,https://www.target.com/sl/sunnyvale/2584#skip,aad52196553802bfcfac35ff90f90b1b47fcc504,https://target.scene7.com/is/image/Target/GUEST_d67c857a-63f4-4a52-a26a-2f57d151e5d9?wid=256&qlt=80,https://www.target.com/sl/sunnyvale/2584#skip
2025-10-30,Target — Sunnyvale (Store 2584),"Skip to next section $5.00 Toddler Girls' Solid Leggings - Cat & Jack™ Black 12M: Cotton-Spandex Blend, Mid Rise, Ankle ",$5.00,,"Skip to next section $5.00 Toddler Girls' Solid Leggings - Cat & Jack™ Black 12M: Cotton-Spandex Blend, Mid Rise, Ankle Length, Elastic Waistband Add to cart $2.29 $5 Target GiftCard with $30 beauty products purchase Basic Cotton Rounds Nail Polish and Makeup Remover Pads - 100ct - up&up™ 4.7 out of 5 stars with 14950 ratings 14950 reviews Add to cart $3.99 ( $0.20 /ounce ) Thomas' Plain Bagels - 20oz/6ct 4.7 out of 5 stars with 2936 ratings 2936 reviews Add to cart $2.19 ( $0.27 /ounce ) Shredded Mexican-Style Cheese - 8oz - Good & Gather™ 4.7 out of 5 stars with 4005 ratings 4005 reviews Add to cart $2.99 ( $0.15 /fluid ounce ) smartwater - 20 fl oz Bottle 4.8 out of 5 stars with 4476 ratings 4476 reviews Add to cart $2.89 ( $0.14 /fluid ounce ) Diet Coke - 20 fl oz Bottle 4.6 out of 5 stars with 6881 ratings 6881 reviews Add to cart $2.89 ( $0.14 /fluid ounce ) Coca-Cola - 20 fl oz Bottle 4.7 out of 5 stars with 28759 ratings 28759 reviews Add to cart $1.49 ( $0.01 /fluid ounce ) Distilled Water - 128 fl oz (1gal) - Good & Gather™ 4.6 out of 5 stars with 6215 ratings 6215 reviews Add to cart $3.19 ( $0.20 /fluid ounce ) New lower price Heavy Whipping Cream - 16 fl oz (1pt) - Good & Gather™ 4.7 out of 5 stars with 3314 ratings 3314 reviews Add to cart $1.59 ( $0.11 /ounce ) New lower price 100% Pure Pumpkin - 15oz - Good & Gather™ 4.7 out of 5 stars with 1594 ratings 1594 reviews Add to cart $2.59 ( $0.04 /fluid ounce ) 1% Low Fat Milk - 0.5gal - Good & Gather™ Add to cart $1.49 ( $0.01 /fluid ounce ) Purified Water - 128 fl oz (1gal) - Good & Gather™ Add to cart $25.49 ( $1.42 /100 count ) Make-A-Size Paper Towels - 150 sheets - 12 Rolls - up&up™ Add to cart $1.49 ( $0.33 /ounce ) Chobani Flip Almond Coco Loco Low Fat Greek Yogurt - 4.5oz Add to cart $5.29 ( $0.10 /fluid ounce ) Fairlife Lactose-Free 2% Milk - 52 fl oz Add to cart $5.29 ( $0.25 /ounce ) Chobani Strawberry Banana on the Bottom Low-Fat Greek Yogurt - 11g Protein 4ct/5.3oz Cups Add to cart $2.79 ( $0.23 /fluid ounce ) Buy 5 for $12 select Alani Nu energy drinks Alani Witch's Brew Energy Drink - 12 fl oz Can 4.8 out of 5 stars with 2972 ratings 2972 reviews Add to cart $5.49 ( $0.23 /fluid ounce ) Sale Chobani Caramel Macchiato Dairy Creamer - 24 fl oz Add to cart $5.69 ( $0.30 /ounce ) Buy 2 for $9 select cereal General Mills Family Size Apple Cinnamon Cheerios Cereal - 19oz Add to cart $0.89 ( $0.30 /ounce ) Purina Fancy Feast Classic Paté Gourmet Wet Cat Food Salmon, Fish & Shrimp Feast - 3oz Add to cart $24.99 ( $0.02 /count ) Fragrance Free personal Baby Wipes - 12pk/1200ct - up&up™ Add to cart $47.99 ( $0.29 /count ) Pampers Swaddlers Sensitive Disposable Diapers - Size 1 - 164ct Add to cart $26.99 ( $0.28 /count ) Millie Moon Luxury Disposable Diapers - Newborn - 96ct Add to cart $5.59 ( $1.40 /ounce ) Drizzilicious Birthday Cake Drizzled Mini Rice Cake - 4oz Add to cart",,,https://www.target.com/sl/sunnyvale/2584#skip,0f10662a2e5c3ec417c9904cd087ab785c1be70c,https://target.scene7.com/is/image/Target/GUEST_d67c857a-63f4-4a52-a26a-2f57d151e5d9?wid=256&qlt=80,https://www.target.com/sl/sunnyvale/2584#skip
2025-10-30,Target — Sunnyvale (Store 2584),"$5.00 Toddler Girls' Solid Leggings - Cat & Jack™ Black 12M: Cotton-Spandex Blend, Mid Rise, Ankle Length, Elastic Waist",$5.00,,"$5.00 Toddler Girls' Solid Leggings - Cat & Jack™ Black 12M: Cotton-Spandex Blend, Mid Rise, Ankle Length, Elastic Waistband Add to cart $2.29 $5 Target GiftCard with $30 beauty products purchase Basic Cotton Rounds Nail Polish and Makeup Remover Pads - 100ct - up&up™ 4.7 out of 5 stars with 14950 ratings 14950 reviews Add to cart $3.99 ( $0.20 /ounce ) Thomas' Plain Bagels - 20oz/6ct 4.7 out of 5 stars with 2936 ratings 2936 reviews Add to cart $2.19 ( $0.27 /ounce ) Shredded Mexican-Style Cheese - 8oz - Good & Gather™ 4.7 out of 5 stars with 4005 ratings 4005 reviews Add to cart $2.99 ( $0.15 /fluid ounce ) smartwater - 20 fl oz Bottle 4.8 out of 5 stars with 4476 ratings 4476 reviews Add to cart $2.89 ( $0.14 /fluid ounce ) Diet Coke - 20 fl oz Bottle 4.6 out of 5 stars with 6881 ratings 6881 reviews Add to cart $2.89 ( $0.14 /fluid ounce ) Coca-Cola - 20 fl oz Bottle 4.7 out of 5 stars with 28759 ratings 28759 reviews Add to cart $1.49 ( $0.01 /fluid ounce ) Distilled Water - 128 fl oz (1gal) - Good & Gather™ 4.6 out of 5 stars with 6215 ratings 6215 reviews Add to cart $3.19 ( $0.20 /fluid ounce ) New lower price Heavy Whipping Cream - 16 fl oz (1pt) - Good & Gather™ 4.7 out of 5 stars with 3314 ratings 3314 reviews Add to cart $1.59 ( $0.11 /ounce ) New lower price 100% Pure Pumpkin - 15oz - Good & Gather™ 4.7 out of 5 stars with 1594 ratings 1594 reviews Add to cart $2.59 ( $0.04 /fluid ounce ) 1% Low Fat Milk - 0.5gal - Good & Gather™ Add to cart $1.49 ( $0.01 /fluid ounce ) Purified Water - 128 fl oz (1gal) - Good & Gather™ Add to cart $25.49 ( $1.42 /100 count ) Make-A-Size Paper Towels - 150 sheets - 12 Rolls - up&up™ Add to cart $1.49 ( $0.33 /ounce ) Chobani Flip Almond Coco Loco Low Fat Greek Yogurt - 4.5oz Add to cart $5.29 ( $0.10 /fluid ounce ) Fairlife Lactose-Free 2% Milk - 52 fl oz Add to cart $5.29 ( $0.25 /ounce ) Chobani Strawberry Banana on the Bottom Low-Fat Greek Yogurt - 11g Protein 4ct/5.3oz Cups Add to cart $2.79 ( $0.23 /fluid ounce ) Buy 5 for $12 select Alani Nu energy drinks Alani Witch's Brew Energy Drink - 12 fl oz Can 4.8 out of 5 stars with 2972 ratings 2972 reviews Add to cart $5.49 ( $0.23 /fluid ounce ) Sale Chobani Caramel Macchiato Dairy Creamer - 24 fl oz Add to cart $5.69 ( $0.30 /ounce ) Buy 2 for $9 select cereal General Mills Family Size Apple Cinnamon Cheerios Cereal - 19oz Add to cart $0.89 ( $0.30 /ounce ) Purina Fancy Feast Classic Paté Gourmet Wet Cat Food Salmon, Fish & Shrimp Feast - 3oz Add to cart $24.99 ( $0.02 /count ) Fragrance Free personal Baby Wipes - 12pk/1200ct - up&up™ Add to cart $47.99 ( $0.29 /count ) Pampers Swaddlers Sensitive Disposable Diapers - Size 1 - 164ct Add to cart $26.99 ( $0.28 /count ) Millie Moon Luxury Disposable Diapers - Newborn - 96ct Add to cart $5.59 ( $1.40 /ounce ) Drizzilicious Birthday Cake Drizzled Mini Rice Cake - 4oz Add to cart",,,https://www.target.com/p/toddler-girls-39-solid-leggings-cat-38-jack-8482-black-12m/-/A-50941412,fd37fffe5c2a1a286cbd0bd652bb4dcd49510a1c,https://target.scene7.com/is/image/Target/GUEST_d67c857a-63f4-4a52-a26a-2f57d151e5d9?wid=256&qlt=80,https://www.target.com/p/toddler-girls-39-solid-leggings-cat-38-jack-8482-black-12m/-/A-50941412
2025-10-30,Target — Sunnyvale (Store 2584),$2.19 ( $0.27 /ounce ) Shredded Mexican-Style Cheese - 8oz - Good & Gather™ 4.7 out of 5 stars with 4005 ratings 4005 re,$2.19($0.27/ounce),,$2.19 ( $0.27 /ounce ) Shredded Mexican-Style Cheese - 8oz - Good & Gather™ 4.7 out of 5 stars with 4005 ratings 4005 reviews Add to cart,,,https://www.target.com/p/shredded-mexican-style-cheese-8oz-good-38-gather-8482/-/A-54337113,38ffbae40b3dadd135146daef458db8a4325b276,https://target.scene7.com/is/image/Target/GUEST_46734303-d315-433e-b05c-5b520e7d0f39?wid=256&qlt=80,https://www.target.com/p/shredded-mexican-style-cheese-8oz-good-38-gather-8482/-/A-54337113
2025-10-30,Target — Sunnyvale (Store 2584),$3.19 ( $0.20 /fluid ounce ) New lower price Heavy Whipping Cream - 16 fl oz (1pt) - Good & Gather™ 4.7 out of 5 stars w,$3.19($0.20/fluid ounce)New lower price,,$3.19 ( $0.20 /fluid ounce ) New lower price Heavy Whipping Cream - 16 fl oz (1pt) - Good & Gather™ 4.7 out of 5 stars with 3314 ratings 3314 reviews Add to cart,,,https://www.target.com/p/heavy-whipping-cream-16-fl-oz-1pt-good-38-gather-8482/-/A-54550905,5aed0252d094dbc4ae9e8e2fc15234b2326dcc71,https://target.scene7.com/is/image/Target/GUEST_c3935e5f-5b66-4bf1-a38b-ad72121b9d4f?wid=256&qlt=80,https://www.target.com/p/heavy-whipping-cream-16-fl-oz-1pt-good-38-gather-8482/-/A-54550905
2025-10-30,Target — Sunnyvale (Store 2584),$1.59 ( $0.11 /ounce ) New lower price 100% Pure Pumpkin - 15oz - Good & Gather™ 4.7 out of 5 stars with 1594 ratings 15,$1.59($0.11/ounce)New lower price,,$1.59 ( $0.11 /ounce ) New lower price 100% Pure Pumpkin - 15oz - Good & Gather™ 4.7 out of 5 stars with 1594 ratings 1594 reviews Add to cart,,,https://www.target.com/p/100-pure-pumpkin-15oz-good-38-gather-8482/-/A-81647715,f7c2c723ffe9d21473c605446ab0c5e44ae96e4e,https://target.scene7.com/is/image/Target/GUEST_6b3227f6-cb70-42f9-a346-f91addb14fa0?wid=256&qlt=80,https://www.target.com/p/100-pure-pumpkin-15oz-good-38-gather-8482/-/A-81647715
2025-10-30,Target — Sunnyvale (Store 2584),$2.59 ( $0.04 /fluid ounce ) 1% Low Fat Milk - 0.5gal - Good & Gather™ Add to cart,$2.59($0.04/fluid ounce),,$2.59 ( $0.04 /fluid ounce ) 1% Low Fat Milk - 0.5gal - Good & Gather™ Add to cart,,,https://www.target.com/p/1-low-fat-milk-0-5gal-good-38-gather-8482/-/A-13276127,52234ae1cc6dfe7dd7d8472fdd73f3e431e74b4e,https://target.scene7.com/is/image/Target/GUEST_e47d3e0f-8cf1-4dfb-ae2e-ed937da0970e?wid=256&qlt=80,https://www.target.com/p/1-low-fat-milk-0-5gal-good-38-gather-8482/-/A-13276127
2025-10-30,Target — Sunnyvale (Store 2584),$1.49 ( $0.33 /ounce ) Chobani Flip Almond Coco Loco Low Fat Greek Yogurt - 4.5oz Add to cart,$1.49($0.33/ounce),,$1.49 ( $0.33 /ounce ) Chobani Flip Almond Coco Loco Low Fat Greek Yogurt - 4.5oz Add to cart,,,https://www.target.com/p/chobani-flip-almond-coco-loco-low-fat-greek-yogurt-4-5oz/-/A-14990475,083b23a05775538c9f6bd536712a75c1d0b7d70e,https://target.scene7.com/is/image/Target/GUEST_4a30c351-9266-49e3-95da-eda5bd457d78?wid=256&qlt=80,https://www.target.com/p/chobani-flip-almond-coco-loco-low-fat-greek-yogurt-4-5oz/-/A-14990475
2025-10-30,Target — Sunnyvale (Store 2584),$5.29 ( $0.10 /fluid ounce ) Fairlife Lactose-Free 2% Milk - 52 fl oz Add to cart,$5.29($0.10/fluid ounce),,$5.29 ( $0.10 /fluid ounce ) Fairlife Lactose-Free 2% Milk - 52 fl oz Add to cart,,,https://www.target.com/p/fairlife-lactose-free-2-milk-52-fl-oz/-/A-17093211,ea331ddb4d7ebba0474f6f3fe1804f69499be56a,https://target.scene7.com/is/image/Target/GUEST_8d4d5feb-a00d-4bbf-8ab2-c05996407e9c?wid=256&qlt=80,https://www.target.com/p/fairlife-lactose-free-2-milk-52-fl-oz/-/A-17093211
2025-10-30,Target — Sunnyvale (Store 2584),$5.29 ( $0.25 /ounce ) Chobani Strawberry Banana on the Bottom Low-Fat Greek Yogurt - 11g Protein 4ct/5.3oz Cups Add to ,$5.29($0.25/ounce),,$5.29 ( $0.25 /ounce ) Chobani Strawberry Banana on the Bottom Low-Fat Greek Yogurt - 11g Protein 4ct/5.3oz Cups Add to cart,,,https://www.target.com/p/chobani-strawberry-banana-on-the-bottom-low-fat-greek-yogurt-4ct-5-3oz-cups/-/A-15247367,4b16b8b33d740b611d16849398f90578fef4563b,https://target.scene7.com/is/image/Target/GUEST_1416b11b-bc92-4063-9c4f-6f32213aa3c4?wid=256&qlt=80,https://www.target.com/p/chobani-strawberry-banana-on-the-bottom-low-fat-greek-yogurt-4ct-5-3oz-cups/-/A-15247367
2025-10-30,Target — Sunnyvale (Store 2584),"$0.89 ( $0.30 /ounce ) Purina Fancy Feast Classic Paté Gourmet Wet Cat Food Salmon, Fish & Shrimp Feast - 3oz Add to car",$0.89($0.30/ounce),,"$0.89 ( $0.30 /ounce ) Purina Fancy Feast Classic Paté Gourmet Wet Cat Food Salmon, Fish & Shrimp Feast - 3oz Add to cart",,,https://www.target.com/p/purina-fancy-feast-classic-pat-233-gourmet-wet-cat-food-salmon-fish-38-shrimp-feast-3oz/-/A-14779800,cb34241b8e438c55232318984ffb17f131fc5675,https://target.scene7.com/is/image/Target/GUEST_644c8148-55d3-4db3-a838-af7afd8cd05a?wid=256&qlt=80,https://www.target.com/p/purina-fancy-feast-classic-pat-233-gourmet-wet-cat-food-salmon-fish-38-shrimp-feast-3oz/-/A-14779800
2025-10-30,Target — Sunnyvale (Store 2584),$5.59 ( $1.40 /ounce ) Drizzilicious Birthday Cake Drizzled Mini Rice Cake - 4oz Add to cart,$5.59($1.40/ounce),,$5.59 ( $1.40 /ounce ) Drizzilicious Birthday Cake Drizzled Mini Rice Cake - 4oz Add to cart,,,https://www.target.com/p/drizzilicious-birthday-cake-drizzled-mini-rice-cake-4oz/-/A-94203847,5feb96d465f685b41d83b5f38bc46b7b94466b92,https://target.scene7.com/is/image/Target/GUEST_7fe74900-2524-4284-b316-1de6d873fa15?wid=256&qlt=80,https://www.target.com/p/drizzilicious-birthday-cake-drizzled-mini-rice-cake-4oz/-/A-94203847
2025-10-30,99 Ranch Market — (select store),ERROR,,,https://www.99ranch.com/ -> 403 Client Error: Forbidden for url: https://www.99ranch.com/,,,https://www.99ranch.com/,701890f1a7ec7a7f26086fa931acdb109f0f6e93,,
